dataset_version,feature_schema_version,extraction_artifact_version,label_schema_version,label_source,weak_target_score,expert_target_score,query,category,intent,city,region_code,url,domain,rank,serp_page,title,snippet,page_type,fetch_status,fetch_error,artifact_path,artifact_sha1,artifact_size_bytes,target_score,text_length_chars,html_length_chars,word_count,unique_word_count,unique_word_ratio,avg_word_length,sentence_count,avg_sentence_length,paragraph_count,h1_count,h2_count,h3_count,heading_count,title_present,title_length,meta_description_present,meta_description_length,query_in_title,query_in_text,exact_query_count,query_term_count,title_query_term_count,meta_query_term_count,title_keyword_coverage_ratio,meta_keyword_coverage_ratio,query_terms_in_headings,heading_query_coverage_ratio,first_200_words_query_term_count,query_density,keyword_coverage_ratio,link_count,image_count,list_item_count,strong_tag_count,form_count,input_count,inputs_per_form_ratio,avg_paragraph_length,link_density_per_1000_words,image_density_per_1000_words,list_density_per_1000_words,strong_density_per_1000_words,text_to_html_ratio,semantic_similarity,early_query_coverage_ratio,conversion_signal_score,content_link_ratio,heading_paragraph_balance,query_semantic_alignment,title_semantic_alignment,heading_semantic_alignment,title_heading_keyword_alignment,content_depth_semantic_score,query_prominence_score,title_length_quality,meta_length_quality,keyword_balance_score,semantic_content_richness,cta_semantic_score,http_status_code,http_status_ok,redirect_count,has_redirect,canonical_present,canonical_matches_final_url,meta_robots_present,x_robots_tag_present,robots_noindex,robots_nofollow,page_indexable,viewport_present,lang_present,hreflang_count,hreflang_present,url_depth,url_parameter_count,url_has_query_parameters,redirect_efficiency_score,url_hygiene_score,technical_metadata_score,canonical_signal_score,technical_seo_score,phone_present,phone_count,email_present,address_present,business_hours_present,price_present,currency_present,delivery_info_present,payment_info_present,warranty_info_present,returns_info_present,reviews_present,rating_present,faq_present,cta_present,cta_count,messenger_present,value_proposition_present,legal_requisites_present,company_identity_present,contact_options_score,commercial_signal_count,trust_signal_count,commercial_signals_score,trust_signals_score,commercial_trust_score
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,84.2105,,натяжные потолки цена Краснодар,натяжные потолки,commercial,Краснодар,35,https://potolki-ts.ru/krasnodar,potolki-ts.ru,4,0,,,content,ok,,artifacts\query--0e8a85746db24b6d.json,236c66e279faaf29773659ecb93a7e694756e296,412335,84.2105,12481.0,323257.0,1704.0,743.0,0.43603286384976525,6.159,88.0,19.3636,131.0,1.0,9.0,8.0,18.0,1.0,73.0,1.0,214.0,0.0,0.0,0.0,24.0,2.0,5.0,0.5,0.75,5.0,0.5,8.0,0.014085,0.75,265.0,87.0,49.0,3.0,10.0,35.0,3.5,13.0076,155.516432,51.056338,28.755869,1.760563,0.03861,0.325597,1.0,1.0,6.430189,0.137405,0.244198,0.162799,0.162799,0.25,0.325597,0.6625,0.672727,0.524138,0.352113,0.134399,0.325597,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,1.0,0.98,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,0.777778,0.888889,0.888889
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,78.9474,,натяжные потолки цена Краснодар,натяжные потолки,commercial,Краснодар,35,https://potolkito.ru/,potolkito.ru,5,0,,,homepage,ok,,artifacts\query--58e9676bd95b2e19.json,094c7bfe60259b44f8d128f9a6b9f3ccf1391db1,446683,78.9474,30458.0,308585.0,4327.0,1532.0,0.3540559278946152,5.8641,395.0,10.9544,99.0,1.0,2.0,4.0,7.0,1.0,51.0,1.0,175.0,0.0,0.0,0.0,95.0,2.0,0.0,0.5,0.0,7.0,0.75,9.0,0.021955,1.0,220.0,106.0,60.0,3.0,4.0,52.0,13.0,43.7071,50.843541,24.497342,13.86642,0.693321,0.098702,0.32793,1.0,1.0,19.668182,0.070707,0.32793,0.163965,0.245947,0.375,0.32793,0.7625,0.927273,0.793103,0.731839,0.116106,0.32793,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,9.0,0.888889,1.0,0.962963
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,73.6842,,натяжные потолки цена Краснодар,натяжные потолки,commercial,Краснодар,35,http://potolki-kuban.ru/,potolki-kuban.ru,6,0,,,homepage,ok,,artifacts\query--3101ed09a49b0579.json,a60db592197152b46b56a1ce8e02d1cc82e61172,125854,73.6842,8707.0,81757.0,1255.0,653.0,0.5203187250996016,5.7506,115.0,10.913,33.0,1.0,13.0,9.0,23.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,77.0,2.0,0.0,0.5,0.0,12.0,0.5,15.0,0.061355,1.0,146.0,48.0,39.0,0.0,1.0,15.0,15.0,38.0303,116.334661,38.247012,31.075697,0.0,0.106499,0.274833,1.0,1.0,8.59589,0.69697,0.274833,0.137416,0.137416,0.25,0.229944,0.7,0.527273,0.0,0.0,0.099703,0.274833,200.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.95,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,1.0,1.0,0.8,8.0,7.0,0.888889,0.777778,0.822222
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,68.4211,,натяжные потолки цена Краснодар,натяжные потолки,commercial,Краснодар,35,https://potolok2000001.ru/,potolok2000001.ru,7,0,,,homepage,ok,,artifacts\query--e5c517e9294972b2.json,794a85666af08bce3582c908f0d5d58b27c61ef4,366090,68.4211,9709.0,266474.0,1397.0,503.0,0.3600572655690766,5.7745,113.0,12.3628,49.0,1.0,18.0,29.0,48.0,1.0,72.0,1.0,181.0,0.0,0.0,0.0,158.0,2.0,2.0,0.5,0.5,46.0,0.5,47.0,0.113099,1.0,261.0,44.0,192.0,14.0,3.0,29.0,9.666667,28.5102,186.828919,31.496063,137.437366,10.021475,0.036435,0.193527,1.0,1.0,5.35249,0.979592,0.193527,0.096764,0.096764,0.25,0.180238,0.7,0.690909,0.751724,0.0,0.05408,0.193527,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0.6,7.0,6.0,0.777778,0.666667,0.681481
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,63.1579,,натяжные потолки цена Краснодар,натяжные потолки,commercial,Краснодар,35,https://msdcorp.ru/,msdcorp.ru,8,0,,,homepage,ok,,artifacts\query--aa27c21841ff7657.json,76062d3388c571d63e1d1b598eb7b13ea6366813,2860543,63.1579,19097.0,2726241.0,2747.0,1058.0,0.38514743356388786,5.6767,92.0,29.8587,13.0,3.0,25.0,3.0,31.0,1.0,92.0,1.0,255.0,0.0,0.0,0.0,32.0,1.0,0.0,0.25,0.0,4.0,0.5,3.0,0.011649,1.0,117.0,36.0,43.0,104.0,2.0,34.0,17.0,211.3077,42.591918,13.105206,15.65344,37.859483,0.007005,0.351406,0.75,1.0,23.478632,2.384615,0.351406,0.087851,0.175703,0.125,0.351406,0.55,0.327273,0.241379,0.388302,0.135343,0.351406,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.9,1.0,19.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,0.888889,0.888889,0.925926
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,57.8947,,натяжные потолки цена Краснодар,натяжные потолки,commercial,Краснодар,35,https://potolok-kras.ru/,potolok-kras.ru,9,0,,,homepage,ok,,artifacts\query--8b305073decc38ea.json,445dd942d1736517d1afc976a0ee5699042e27f1,124722,57.8947,6106.0,91127.0,846.0,498.0,0.5886524822695035,6.026,46.0,18.3913,7.0,1.0,7.0,0.0,8.0,1.0,54.0,1.0,151.0,0.0,0.0,0.0,23.0,3.0,3.0,0.75,0.75,5.0,0.75,10.0,0.027187,1.0,70.0,27.0,50.0,5.0,0.0,12.0,0.0,120.8571,82.742317,31.914894,59.101655,5.910165,0.067005,0.304188,1.0,0.75,12.085714,1.142857,0.304188,0.228141,0.228141,0.5625,0.171562,0.85,0.981818,0.958621,0.906225,0.084159,0.228141,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.9,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,0.777778,0.888889,0.888889
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,52.6316,,натяжные потолки цена Краснодар,натяжные потолки,commercial,Краснодар,35,https://potolok-ns.ru/,potolok-ns.ru,10,0,,,homepage,ok,,artifacts\query--2d5d17c176036cc3.json,dbd73d5c170e786a01cc8b27c5199010662eb2f1,1027836,52.6316,9807.0,966331.0,1426.0,612.0,0.42917251051893407,5.5575,78.0,18.2821,42.0,1.0,5.0,0.0,6.0,1.0,46.0,1.0,173.0,0.0,0.0,0.0,17.0,2.0,2.0,0.5,0.5,2.0,0.5,6.0,0.011921,0.75,31.0,56.0,70.0,16.0,8.0,62.0,7.75,33.9524,21.73913,39.270687,49.088359,11.220196,0.010149,0.232933,1.0,1.0,46.0,0.142857,0.1747,0.116467,0.116467,0.25,0.221442,0.6625,0.836364,0.806897,0.298036,0.079197,0.232933,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.9,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,0.666667,0.777778,0.814815
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,100.0,,натяжные потолки цена Самара,натяжные потолки,commercial,Самара,51,https://самара.натяжные-потолки24.рф/,самара.натяжные-потолки24.рф,1,0,,,homepage,ok,,artifacts\query--fe9c86fa6c1567a4.json,7c4c5b8a52c180cb8c212521581d9ca4b4b3cff0,266700,100.0,22629.0,172990.0,3343.0,1357.0,0.40592282381094824,5.5091,328.0,10.1921,37.0,1.0,3.0,0.0,4.0,1.0,52.0,1.0,228.0,0.0,0.0,0.0,83.0,2.0,2.0,0.5,0.5,3.0,0.5,11.0,0.024828,1.0,222.0,97.0,209.0,28.0,5.0,26.0,5.2,90.3514,66.407418,29.015854,62.518696,8.37571,0.130811,0.722418,1.0,1.0,15.058559,0.108108,0.722418,0.361209,0.361209,0.25,0.722418,0.7,0.945455,0.427586,0.8276,0.293246,0.722418,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,0.6,8.0,7.0,0.888889,0.777778,0.755556
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,94.7368,,натяжные потолки цена Самара,натяжные потолки,commercial,Самара,51,https://potolkikiger.ru/samara,potolkikiger.ru,2,0,,,content,ok,,artifacts\query--9ebd29f293d65752.json,07171a40f3aee140b09831bf997532bbccbafcd0,767219,94.7368,22207.0,639813.0,3264.0,1183.0,0.36243872549019607,5.5888,371.0,8.7978,391.0,2.0,12.0,39.0,53.0,1.0,89.0,1.0,139.0,0.0,0.0,0.0,69.0,2.0,2.0,0.5,0.5,13.0,0.75,8.0,0.02114,1.0,86.0,213.0,11.0,6.0,0.0,72.0,0.0,8.3478,26.348039,65.257353,3.370098,1.838235,0.034709,0.642434,1.0,0.75,37.953488,0.13555,0.642434,0.321217,0.481825,0.375,0.642434,0.7625,0.381818,0.958621,0.704657,0.232843,0.481825,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,1.0,0.98,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,15.0,1.0,1.0,1.0,1.0,0.8,7.0,7.0,0.777778,0.777778,0.785185
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,89.4737,,натяжные потолки цена Самара,натяжные потолки,commercial,Самара,51,https://potolki-s.ru/ceny,potolki-s.ru,3,0,,,content,ok,,artifacts\query--5b59a6463e05092b.json,ed4637260dd80999241a2d755c5f368ce48908da,91633,89.4737,7827.0,54254.0,1200.0,548.0,0.45666666666666667,5.3783,80.0,15.0,17.0,1.0,3.0,1.0,5.0,1.0,69.0,1.0,232.0,0.0,0.0,0.0,75.0,5.0,2.0,1.0,0.5,5.0,0.5,22.0,0.0625,1.0,82.0,30.0,100.0,9.0,3.0,23.0,7.666667,70.5882,68.333333,25.0,83.333333,7.5,0.144266,0.649398,1.0,1.0,14.634146,0.294118,0.649398,0.649398,0.324699,0.5,0.519518,0.875,0.745455,0.4,0.0,0.197706,0.649398,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,0.5,0.75,0.83,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,0.8,5.0,7.0,0.555556,0.777778,0.711111
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,84.2105,,натяжные потолки цена Самара,натяжные потолки,commercial,Самара,51,https://smartpotolki.ru/,smartpotolki.ru,4,0,,,homepage,ok,,artifacts\query--43ccd92fb4859f3f.json,5a8f8384bb50c32db2f8807013ffef0e97366bae,128420,84.2105,10059.0,75887.0,1401.0,766.0,0.5467523197715917,5.9764,88.0,15.9205,82.0,1.0,7.0,5.0,13.0,1.0,47.0,1.0,245.0,0.0,0.0,0.0,47.0,2.0,7.0,0.5,0.75,8.0,0.5,9.0,0.033547,1.0,128.0,23.0,21.0,15.0,5.0,26.0,5.2,17.0854,91.363312,16.416845,14.989293,10.706638,0.132552,0.465455,1.0,1.0,10.945312,0.158537,0.465455,0.232728,0.232728,0.25,0.434735,0.7,0.854545,0.310345,0.881751,0.198077,0.465455,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.8,8.0,7.0,0.888889,0.777778,0.822222
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,78.9474,,натяжные потолки цена Самара,натяжные потолки,commercial,Самара,51,https://potolki-63.ru/,potolki-63.ru,5,0,,,homepage,ok,,artifacts\query--9b21d6db07353a9b.json,3fac877104e5863f1a5d44ec157545d51841a19d,225791,78.9474,10291.0,166228.0,1523.0,664.0,0.4359816152330926,5.5955,114.0,13.3596,43.0,1.0,5.0,0.0,6.0,1.0,89.0,1.0,180.0,0.0,0.0,0.0,52.0,3.0,2.0,0.5,0.5,6.0,0.5,7.0,0.034143,1.0,108.0,53.0,58.0,0.0,7.0,34.0,4.857143,35.4186,70.912672,34.799737,38.082731,0.0,0.061909,0.622367,1.0,1.0,14.101852,0.139535,0.622367,0.311184,0.311184,0.25,0.622367,0.7,0.381818,0.758621,0.861895,0.229584,0.622367,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,9.0,0.777778,1.0,0.925926
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,73.6842,,натяжные потолки цена Самара,натяжные потолки,commercial,Самара,51,https://www.potolkoffsam.ru/,potolkoffsam.ru,6,0,,,homepage,ok,,artifacts\query--8abc92405d432c4f.json,94a06d1ce684ca91d4458a0648953613a6a983c0,162451,73.6842,10879.0,108898.0,1613.0,513.0,0.3180409175449473,5.5518,53.0,30.434,27.0,0.0,7.0,11.0,18.0,1.0,60.0,1.0,189.0,0.0,0.0,0.0,59.0,2.0,0.0,0.5,0.0,10.0,0.25,28.0,0.036578,0.75,68.0,88.0,116.0,9.0,0.0,42.0,0.0,59.7407,42.157471,54.556727,71.915685,5.579665,0.099901,0.524529,1.0,0.75,23.720588,0.666667,0.393397,0.262265,0.131132,0.125,0.524529,0.6,0.909091,0.696552,0.585555,0.149491,0.393397,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,12.0,1.0,1.0,1.0,1.0,0.8,6.0,7.0,0.666667,0.777778,0.748148
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,68.4211,,натяжные потолки цена Самара,натяжные потолки,commercial,Самара,51,https://potolkius.ru/,potolkius.ru,7,0,,,homepage,ok,,artifacts\query--8fa9e59398fb4c55.json,282b84c638456c8dd79b5d63f4a075289c602560,105922,68.4211,3712.0,76256.0,551.0,292.0,0.52994555353902,5.6007,33.0,16.697,46.0,1.0,7.0,9.0,17.0,1.0,65.0,1.0,157.0,0.0,0.0,0.0,30.0,3.0,2.0,0.75,0.5,2.0,0.5,24.0,0.054446,1.0,81.0,47.0,33.0,0.0,3.0,7.0,2.333333,11.9783,147.005445,85.299456,59.891107,0.0,0.048678,0.632715,1.0,1.0,6.802469,0.369565,0.632715,0.474536,0.316358,0.375,0.232417,0.7875,0.818182,0.917241,0.185118,0.10264,0.632715,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,0.0,1.0,1.0,1.0,0.8,7.0,9.0,0.777778,1.0,0.859259
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,63.1579,,натяжные потолки цена Самара,натяжные потолки,commercial,Самара,51,https://potolki-samara.info/,potolki-samara.info,8,0,,,homepage,ok,,artifacts\query--664bc85a6453d918.json,7c539992b6d7c0511e3d31cc509ac2b2b2f985d9,959293,63.1579,11346.0,883204.0,1643.0,823.0,0.5009129640900791,5.6111,142.0,11.5704,12.0,1.0,0.0,0.0,1.0,1.0,70.0,1.0,143.0,0.0,0.0,0.0,52.0,2.0,3.0,0.5,0.5,2.0,0.5,18.0,0.031649,1.0,127.0,84.0,37.0,22.0,3.0,30.0,10.0,136.9167,77.297626,51.125989,22.519781,13.39014,0.012846,0.621948,1.0,1.0,12.937008,0.083333,0.621948,0.310974,0.310974,0.25,0.621948,0.7,0.727273,0.986207,0.945019,0.284368,0.621948,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.9,1.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,0.6,7.0,7.0,0.777778,0.777778,0.718519
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,57.8947,,натяжные потолки цена Самара,натяжные потолки,commercial,Самара,51,https://potolkiorion-samara.ru/,potolkiorion-samara.ru,9,0,,,homepage,ok,,artifacts\query--22be9ef93b939506.json,b84d4e19220cceac4ef62d949c004f919174cba7,3326662,57.8947,50026.0,3101274.0,7117.0,1528.0,0.2146972038780385,5.5247,312.0,22.8109,48.0,1.0,11.0,72.0,84.0,1.0,45.0,1.0,118.0,0.0,0.0,0.0,38.0,2.0,0.0,0.5,0.0,16.0,0.5,4.0,0.005339,0.75,151.0,60.0,23.0,14.0,4.0,102.0,25.5,148.2708,21.216805,8.430518,3.231699,1.967121,0.016131,0.385049,1.0,1.0,47.13245,1.75,0.288787,0.192524,0.192524,0.25,0.385049,0.6625,0.818182,0.813793,0.133483,0.082669,0.385049,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.9,1.0,24.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,0.8,7.0,7.0,0.777778,0.777778,0.785185
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,52.6316,,натяжные потолки цена Самара,натяжные потолки,commercial,Самара,51,https://potolki-sam.ru/ceny.html,potolki-sam.ru,10,0,,,content,ok,,artifacts\query--232b80f236c489b4.json,56b24330333987786a93291b7f336848d5349853,76352,52.6316,4155.0,46237.0,658.0,305.0,0.4635258358662614,5.1657,39.0,16.8718,12.0,1.0,3.0,0.0,4.0,1.0,84.0,1.0,227.0,0.0,0.0,0.0,11.0,1.0,3.0,0.25,0.75,2.0,0.5,8.0,0.016717,1.0,80.0,42.0,62.0,44.0,3.0,6.0,2.0,54.8333,121.580547,63.829787,94.224924,66.869301,0.089863,0.600606,1.0,1.0,8.225,0.333333,0.600606,0.150151,0.300303,0.125,0.263466,0.6125,0.472727,0.434483,0.557244,0.101769,0.600606,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,0.5,1.0,0.88,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,1.0,1.0,1.0,0.4,6.0,4.0,0.666667,0.444444,0.503704
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,100.0,,натяжные потолки цена Нижний Новгород,натяжные потолки,commercial,Нижний Новгород,47,https://nn-decor.ru/,nn-decor.ru,1,0,,,homepage,ok,,artifacts\query--0bdc3c9801277443.json,c82f2d76da58b9a470e266fe1e7d2a59ff41be2d,451208,100.0,19278.0,349579.0,2727.0,904.0,0.3314998166483315,5.9395,121.0,22.5372,10.0,1.0,13.0,0.0,14.0,1.0,60.0,1.0,237.0,0.0,0.0,0.0,53.0,2.0,2.0,0.4,0.4,6.0,0.4,25.0,0.019435,1.0,228.0,79.0,130.0,7.0,6.0,111.0,18.5,272.7,83.608361,28.969564,47.671434,2.566923,0.055146,0.36023,1.0,1.0,11.960526,1.4,0.36023,0.144092,0.144092,0.16,0.36023,0.64,0.909091,0.365517,0.647843,0.119416,0.36023,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,8.0,7.0,0.888889,0.777778,0.888889
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,94.7368,,натяжные потолки цена Нижний Новгород,натяжные потолки,commercial,Нижний Новгород,47,https://нижний.натяжные-потолки24.рф/,нижний.натяжные-потолки24.рф,2,0,,,homepage,ok,,artifacts\query--66211622f8d62655.json,5e6f7da646238398dcfa9af729aa37265c6c3f25,267086,94.7368,22704.0,173093.0,3352.0,1360.0,0.40572792362768495,5.5134,330.0,10.1576,37.0,1.0,3.0,0.0,4.0,1.0,62.0,1.0,238.0,0.0,0.0,0.0,86.0,2.0,2.0,0.4,0.4,3.0,0.4,13.0,0.025656,1.0,222.0,97.0,209.0,28.0,5.0,26.0,5.2,90.5946,66.229117,28.937947,62.350835,8.353222,0.131166,0.497718,1.0,1.0,15.099099,0.108108,0.497718,0.199087,0.199087,0.16,0.497718,0.64,0.872727,0.358621,0.855211,0.201938,0.497718,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,0.6,8.0,7.0,0.888889,0.777778,0.755556
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,89.4737,,натяжные потолки цена Нижний Новгород,натяжные потолки,commercial,Нижний Новгород,47,https://nnpotolok.ru/,nnpotolok.ru,3,0,,,homepage,ok,,artifacts\query--08068e587709b61a.json,108b1bbdbc5f1fd4423ba16f613084844a7bbbb0,221143,89.4737,14994.0,130086.0,2103.0,873.0,0.41512125534950073,5.8374,98.0,21.4592,57.0,1.0,9.0,49.0,59.0,1.0,70.0,1.0,148.0,0.0,0.0,0.0,38.0,2.0,2.0,0.4,0.4,2.0,0.4,12.0,0.018069,1.0,151.0,62.0,221.0,24.0,3.0,54.0,18.0,36.8947,71.802187,29.481693,105.08797,11.412268,0.115262,0.442538,1.0,1.0,13.927152,1.035088,0.442538,0.177015,0.177015,0.16,0.442538,0.64,0.727273,0.97931,0.602314,0.183707,0.442538,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,8.0,7.0,0.888889,0.777778,0.888889
