dataset_version,feature_schema_version,extraction_artifact_version,label_schema_version,label_source,weak_target_score,expert_target_score,query,category,intent,city,region_code,url,domain,rank,serp_page,title,snippet,page_type,fetch_status,fetch_error,artifact_path,artifact_sha1,artifact_size_bytes,target_score,text_length_chars,html_length_chars,word_count,unique_word_count,unique_word_ratio,avg_word_length,sentence_count,avg_sentence_length,paragraph_count,h1_count,h2_count,h3_count,heading_count,title_present,title_length,meta_description_present,meta_description_length,query_in_title,query_in_text,exact_query_count,query_term_count,title_query_term_count,meta_query_term_count,title_keyword_coverage_ratio,meta_keyword_coverage_ratio,query_terms_in_headings,heading_query_coverage_ratio,first_200_words_query_term_count,query_density,keyword_coverage_ratio,link_count,image_count,list_item_count,strong_tag_count,form_count,input_count,inputs_per_form_ratio,avg_paragraph_length,link_density_per_1000_words,image_density_per_1000_words,list_density_per_1000_words,strong_density_per_1000_words,text_to_html_ratio,semantic_similarity,early_query_coverage_ratio,conversion_signal_score,content_link_ratio,heading_paragraph_balance,query_semantic_alignment,title_semantic_alignment,heading_semantic_alignment,title_heading_keyword_alignment,content_depth_semantic_score,query_prominence_score,title_length_quality,meta_length_quality,keyword_balance_score,semantic_content_richness,cta_semantic_score,http_status_code,http_status_ok,redirect_count,has_redirect,canonical_present,canonical_matches_final_url,meta_robots_present,x_robots_tag_present,robots_noindex,robots_nofollow,page_indexable,viewport_present,lang_present,hreflang_count,hreflang_present,url_depth,url_parameter_count,url_has_query_parameters,redirect_efficiency_score,url_hygiene_score,technical_metadata_score,canonical_signal_score,technical_seo_score,phone_present,phone_count,email_present,address_present,business_hours_present,price_present,currency_present,delivery_info_present,payment_info_present,warranty_info_present,returns_info_present,reviews_present,rating_present,faq_present,cta_present,cta_count,messenger_present,value_proposition_present,legal_requisites_present,company_identity_present,contact_options_score,commercial_signal_count,trust_signal_count,commercial_signals_score,trust_signals_score,commercial_trust_score,heavy_analysis_available,heavy_analysis_overall_score,structured_data_json_ld_count,structured_data_valid_json_ld_count,structured_data_malformed_json_ld_count,structured_data_schema_type_count,structured_data_business_schema_present,structured_data_offer_schema_present,structured_data_faq_schema_present,structured_data_breadcrumb_schema_present,structured_data_score,mobile_viewport_present,mobile_readiness_score,rendering_browser_fetch_used,rendering_js_dependency_risk,rendering_text_html_ratio,rendering_score,performance_html_size_kb,performance_dom_node_count,performance_script_count,performance_stylesheet_count,performance_image_count,performance_response_time_ms,performance_resource_complexity_score,performance_proxy_score,intent_is_commercial,intent_is_local_commercial,intent_is_informational,intent_is_navigational,intent_confidence,query_local_modifier,commercial_intent_score,local_intent_score,informational_intent_score,navigational_intent_score,commercial_intent_alignment,local_intent_alignment,informational_intent_alignment,navigational_intent_alignment,intent_alignment_score
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,68.4211,,кухни на заказ Новосибирск,кухни на заказ,commercial,Новосибирск,65,https://monolit-kuhni-mebel.ru/,monolit-kuhni-mebel.ru,7,0,,,homepage,ok,,..\dataset-v2\artifacts\query--1334f094b1423da6.json,9cb1ca29c27ac678c4fd98d2012631fe3f9d2a04,318913,68.4211,6656.0,282734.0,930.0,504.0,0.5419354838709678,5.9419,78.0,11.9231,54.0,1.0,2.0,5.0,8.0,1.0,46.0,1.0,93.0,0.0,0.0,0.0,66.0,3.0,2.0,0.75,0.5,9.0,0.75,22.0,0.070968,1.0,7.0,93.0,3.0,51.0,0.0,32.0,0.0,17.2222,7.526882,100.0,3.225806,54.83871,0.023542,0.608326,1.0,0.75,132.857143,0.148148,0.608326,0.456245,0.456245,0.5625,0.377162,0.85,0.836364,0.641379,0.0,0.170331,0.456245,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,0.8,6.0,6.0,0.666667,0.666667,0.711111,1.0,0.406199,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,1.0,0.91,1.0,0.807006,0.023542,0.192994,282.9385,1443.0,28.0,9.0,93.0,10472.3851,0.3624,0.4343,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.25,0.0,0.0,0.716419,0.789029,0.597287,0.733325,0.745153
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,63.1579,,кухни на заказ Новосибирск,кухни на заказ,commercial,Новосибирск,65,https://artinhomeshop.ru/,artinhomeshop.ru,8,0,,,homepage,ok,,..\dataset-v2\artifacts\query--3e66df9915929601.json,33a22d902afa0967343ea9ad011cd91b82f3fe50,295165,63.1579,2982.0,274133.0,477.0,313.0,0.6561844863731656,5.0356,50.0,9.54,1.0,0.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.75,0.0,0.0,0.0,9.0,0.031447,1.0,27.0,26.0,58.0,37.0,3.0,33.0,11.0,477.0,56.603774,54.507338,121.593291,77.568134,0.010878,0.539643,1.0,1.0,17.666667,0.0,0.539643,0.404732,0.0,0.0,0.171606,0.6625,0.836364,0.0,0.951782,0.093838,0.539643,200.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.7,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,0.777778,0.888889,0.888889,1.0,0.358871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9415,1.0,0.952409,0.010878,0.047591,270.5264,950.0,47.0,56.0,26.0,10328.3023,0.378522,0.446392,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.25,0.0,0.0,0.700635,0.77755,0.403541,0.614672,0.571234
dataset-v3-d37,v3,extraction-v2,hybrid-v1,hybrid,57.8947,0.0,кухни на заказ Новосибирск,кухни на заказ,commercial,Новосибирск,65,http://mebelin-nsk.ru/kukhni,mebelin-nsk.ru,9,0,,,content,ok,,..\dataset-v2\artifacts\query--f8ea76e63e0be348.json,37935c4f981b802c0a6eb17eaa0c926e1e2d2094,1334,17.3684,33.0,144.0,7.0,4.0,0.5714285714285714,3.8571,1.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.229167,0.036827,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.000172,0.0,0.236364,0.0,0.0,8.2e-05,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,0.0,0.75,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.486842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204583,1.0,0.2,0.229167,0.8,0.1406,8.0,0.0,0.0,0.0,1937.6997,0.99907,0.942786,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.25,0.0,0.0,0.049525,0.047592,0.062893,0.135686,0.152195
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,52.6316,,кухни на заказ Новосибирск,кухни на заказ,commercial,Новосибирск,65,https://kuhni-mebel-nsk.ru/,kuhni-mebel-nsk.ru,10,0,,,homepage,ok,,..\dataset-v2\artifacts\query--d07d33ba9d10af76.json,9a5d3e21f62c5d3376fd433d5fdadeb928c02083,358843,52.6316,6216.0,319377.0,979.0,313.0,0.31971399387129723,5.1931,34.0,28.7941,20.0,2.0,0.0,0.0,2.0,1.0,62.0,1.0,62.0,0.0,0.0,0.0,88.0,3.0,3.0,0.75,0.75,0.0,0.0,24.0,0.089888,1.0,50.0,115.0,1.0,0.0,5.0,192.0,38.4,48.95,51.072523,117.466803,1.02145,0.0,0.019463,0.536273,1.0,1.0,19.58,0.1,0.536273,0.402205,0.0,0.0,0.350008,0.6625,0.872727,0.427586,0.0,0.093252,0.536273,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,8.0,6.0,0.888889,0.666667,0.785185,1.0,0.387964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.73485,0.019463,0.26515,322.1855,1920.0,21.0,31.0,115.0,8860.8422,0.28561,0.376707,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.25,0.0,0.0,0.724178,0.786472,0.478859,0.687829,0.652408
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,100.0,,кухни на заказ Казань,кухни на заказ,commercial,Казань,43,https://kuhni-sova.ru/,kuhni-sova.ru,1,0,,,homepage,ok,,..\dataset-v2\artifacts\query--dcfe110ddfff99a3.json,c905f653d4cc535b421817acc318510604b7d6a2,1251115,100.0,13644.0,1172447.0,2083.0,802.0,0.38502160345655306,5.2712,122.0,17.0738,45.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,127.0,0.0,0.0,0.0,57.0,2.0,6.0,0.5,0.75,0.0,0.0,13.0,0.027364,1.0,60.0,50.0,68.0,27.0,6.0,88.0,14.666667,46.2889,28.804609,24.003841,32.645223,12.962074,0.011637,0.170982,1.0,1.0,34.716667,0.0,0.170982,0.085491,0.0,0.0,0.170982,0.575,0.436364,0.875862,0.912146,0.065832,0.170982,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.9,1.0,13.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,0.6,9.0,7.0,1.0,0.777778,0.792593,1.0,0.280853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.949087,0.011637,0.050913,1155.7871,3043.0,95.0,243.0,50.0,7431.1302,0.0,0.1625,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.57563,0.666644,0.357208,0.533653,0.466981
dataset-v3-d37,v3,extraction-v2,hybrid-v1,hybrid,78.9474,80.5,кухни на заказ Казань,кухни на заказ,commercial,Казань,43,https://кухни116.рф/,кухни116.рф,5,0,,,homepage,ok,,..\dataset-v2\artifacts\query--d5eef5cdebbaf57e.json,95926da313ef987c274aa8a23691217f561e66a3,563304,80.0342,24868.0,455447.0,3369.0,1237.0,0.367171267438409,6.1986,310.0,10.8677,177.0,1.0,13.0,11.0,25.0,1.0,33.0,1.0,74.0,1.0,1.0,2.0,136.0,5.0,1.0,1.0,0.25,9.0,0.75,18.0,0.040368,1.0,101.0,303.0,52.0,37.0,14.0,122.0,8.714286,19.0339,29.979222,89.937667,15.434847,10.982487,0.054601,0.243288,1.0,1.0,33.356436,0.141243,0.243288,0.243288,0.182466,0.75,0.243288,0.9375,0.6,0.510345,0.654398,0.089328,0.243288,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,0.8,6.0,7.0,0.666667,0.777778,0.748148,1.0,0.579516,1.0,6.0,0.0,5.0,1.0,0.0,0.0,1.0,0.85,1.0,0.91,1.0,0.735405,0.054601,0.264595,466.9453,2457.0,33.0,19.0,303.0,9586.2662,0.174628,0.293471,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.611757,0.653762,0.52194,0.615306,0.590394
dataset-v3-d37,v3,extraction-v2,hybrid-v1,hybrid,57.8947,49.5,кухни на заказ Казань,кухни на заказ,commercial,Казань,43,https://vekexpress.ru/,vekexpress.ru,9,0,,,homepage,ok,,..\dataset-v2\artifacts\query--c7b97d52c76b681b.json,bb6716d2a50d3e1d737fb78fe5a61f0e3f1ad47f,47975,52.0184,3009.0,30612.0,382.0,310.0,0.8115183246073299,6.7225,24.0,15.9167,12.0,1.0,1.0,0.0,2.0,1.0,90.0,1.0,144.0,0.0,0.0,0.0,17.0,1.0,5.0,0.25,1.0,1.0,0.25,12.0,0.044503,0.75,39.0,35.0,8.0,0.0,0.0,0.0,0.0,31.8333,102.094241,91.623037,20.942408,0.0,0.098295,0.624554,1.0,0.5,9.794872,0.166667,0.468416,0.156139,0.156139,0.0625,0.159053,0.5125,0.363636,0.993103,0.387435,0.107562,0.312277,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2,3.0,4.0,0.333333,0.444444,0.325926,1.0,0.574144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92125,1.0,0.302857,0.098295,0.697143,33.4688,334.0,8.0,11.0,35.0,4676.4468,0.687578,0.678183,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.486465,0.424959,0.47957,0.549356,0.60423
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,100.0,,кухни на заказ Краснодар,кухни на заказ,commercial,Краснодар,35,https://kuxni-krd.ru/,kuxni-krd.ru,1,0,,,homepage,ok,,..\dataset-v2\artifacts\query--f8d6a3d92f03a167.json,3d85d367212e01138d898639a9d5835cbb87bfc0,604612,100.0,17647.0,401638.0,2767.0,997.0,0.3603180339718106,5.0795,105.0,26.3524,60.0,1.0,9.0,23.0,33.0,1.0,65.0,1.0,146.0,0.0,0.0,0.0,57.0,3.0,3.0,0.75,0.75,6.0,0.75,15.0,0.0206,1.0,859.0,323.0,61.0,102.0,0.0,0.0,0.0,46.1167,310.444525,116.732924,22.045537,36.863029,0.043938,0.354661,1.0,0.5,3.221187,0.55,0.354661,0.265996,0.265996,0.5625,0.354661,0.85,0.818182,0.993103,0.686664,0.127791,0.177331,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.8,9.0,8.0,1.0,0.888889,0.896296,1.0,0.474871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.499202,0.043938,0.500798,423.6045,4947.0,11.0,3.0,323.0,4791.4153,0.434915,0.488686,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.25,0.0,0.0,0.663353,0.748194,0.567701,0.655663,0.626247
dataset-v3-d37,v3,extraction-v2,hybrid-v1,hybrid,94.7368,86.5,кухни на заказ Краснодар,кухни на заказ,commercial,Краснодар,35,https://kuhnidar.ru/,kuhnidar.ru,2,0,,,homepage,ok,,..\dataset-v2\artifacts\query--41ff95c4e648830a.json,fc2b06924e58fd93ec7351637b7211a4eda14725,265259,88.971,14981.0,153474.0,2231.0,648.0,0.2904527117884357,5.4469,104.0,21.4519,6.0,1.0,1.0,2.0,4.0,1.0,87.0,1.0,281.0,0.0,0.0,0.0,81.0,3.0,5.0,0.75,0.5,10.0,0.75,10.0,0.036307,1.0,279.0,87.0,173.0,4.0,0.0,5.0,0.0,371.8333,125.056029,38.995966,77.543702,1.792918,0.097613,0.593109,1.0,0.75,7.996416,0.666667,0.593109,0.444832,0.444832,0.5625,0.593109,0.85,0.418182,0.062069,0.78978,0.17227,0.444832,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,8.0,0.666667,0.888889,0.851852,1.0,0.496511,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2875,1.0,0.91,1.0,0.611429,0.097613,0.388571,161.752,2316.0,32.0,11.0,87.0,10836.6272,0.31663,0.399973,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.25,0.0,0.0,0.730856,0.812592,0.596207,0.737476,0.73802
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,89.4737,,кухни на заказ Краснодар,кухни на заказ,commercial,Краснодар,35,https://kukhni-vkrasnodare.ru/,kukhni-vkrasnodare.ru,3,0,,,homepage,ok,,..\dataset-v2\artifacts\query--6d4fa3d5d72aeefe.json,91b91ec9da349d37646be154d040bf34ddfa6d95,353434,89.4737,3713.0,321119.0,568.0,219.0,0.3855633802816901,5.2887,27.0,21.037,90.0,5.0,1.0,9.0,15.0,1.0,55.0,1.0,82.0,0.0,0.0,0.0,36.0,3.0,0.0,0.75,0.0,20.0,0.5,14.0,0.06338,0.75,12.0,65.0,0.0,52.0,0.0,23.0,0.0,6.3111,21.126761,114.43662,0.0,91.549296,0.011563,0.633661,1.0,0.5,47.333333,0.166667,0.475246,0.475246,0.316831,0.375,0.239946,0.75,1.0,0.565517,0.0,0.077095,0.316831,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.95,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.6,5.0,2.0,0.555556,0.222222,0.459259,1.0,0.359035,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,1.0,0.91,1.0,0.949413,0.011563,0.050587,317.4775,1926.0,56.0,6.0,65.0,7697.5745,0.300739,0.388054,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.25,0.0,0.0,0.602978,0.638511,0.516812,0.645817,0.672635
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,84.2105,,кухни на заказ Краснодар,кухни на заказ,commercial,Краснодар,35,https://kitchen-sam.ru/,kitchen-sam.ru,4,0,,,homepage,ok,,..\dataset-v2\artifacts\query--6dc96a7aecb8bc3b.json,bb7492c3fbb443ee77bdf5a9d789fbaf97ae0262,528371,84.2105,7504.0,469781.0,1087.0,510.0,0.46918123275068996,5.7038,97.0,11.2062,8.0,1.0,0.0,0.0,1.0,1.0,49.0,1.0,239.0,0.0,0.0,0.0,49.0,3.0,4.0,0.75,0.75,0.0,0.0,12.0,0.045078,1.0,182.0,22.0,1.0,0.0,7.0,16.0,2.285714,135.875,167.433303,20.23919,0.919963,0.0,0.015973,0.173093,1.0,1.0,5.972527,0.125,0.173093,0.12982,0.0,0.0,0.125435,0.6625,0.890909,0.351724,0.497393,0.049043,0.173093,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,8.0,0.666667,0.888889,0.851852,1.0,0.341407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9505,1.0,0.930116,0.015973,0.069884,467.2705,1765.0,92.0,18.0,22.0,7891.713,0.24366,0.345245,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.25,0.0,0.0,0.574114,0.699766,0.380508,0.560022,0.509405
dataset-v3-d37,v3,extraction-v2,hybrid-v1,hybrid,78.9474,0.0,кухни на заказ Краснодар,кухни на заказ,commercial,Краснодар,35,https://krasnodar-kuhni-na-zakaz.ru/,krasnodar-kuhni-na-zakaz.ru,5,0,,,homepage,ok,,..\dataset-v2\artifacts\query--2498e0c116cf22d9.json,848f3d718d804954b110d1058978d294abe77eaf,3753,23.6842,100.0,1753.0,14.0,12.0,0.8571428571428571,6.1429,1.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,142.857143,0.0,0.0,0.0,0.057045,-0.028572,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.000267,0.0,0.309091,0.0,0.0,-0.00019,0.0,402.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.75,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.581324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.763889,1.0,0.326142,0.057045,0.673858,1.8213,23.0,2.0,2.0,0.0,3611.0343,0.966732,0.887549,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.25,0.0,0.0,0.049125,0.050625,0.049065,0.157375,0.17375
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,73.6842,,кухни на заказ Краснодар,кухни на заказ,commercial,Краснодар,35,https://www.kukhni-krasnodar.ru/,kukhni-krasnodar.ru,6,0,,,homepage,ok,,..\dataset-v2\artifacts\query--1b2022d85d4fe37d.json,d7799dfa55ba27eb43dc511e0f61e52de9657b92,382334,73.6842,4803.0,338351.0,689.0,328.0,0.4760522496371553,5.7358,23.0,29.9565,53.0,0.0,0.0,20.0,20.0,1.0,54.0,1.0,100.0,0.0,0.0,0.0,29.0,3.0,2.0,0.75,0.5,3.0,0.25,15.0,0.04209,0.75,60.0,147.0,0.0,87.0,0.0,24.0,0.0,13.0,87.082729,213.352685,0.0,126.269956,0.014195,0.495287,1.0,0.5,11.483333,0.377358,0.371465,0.371465,0.123822,0.1875,0.227502,0.6875,0.981818,0.689655,0.44775,0.090252,0.247643,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.95,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.2,5.0,4.0,0.555556,0.444444,0.4,1.0,0.360888,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,1.0,0.91,1.0,0.937895,0.014195,0.062105,336.166,2080.0,48.0,6.0,147.0,9212.9643,0.295264,0.383948,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.25,0.0,0.0,0.510051,0.440171,0.467873,0.564289,0.596924
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,68.4211,,кухни на заказ Краснодар,кухни на заказ,commercial,Краснодар,35,https://www.giuseppe23.ru/,giuseppe23.ru,7,0,,,homepage,ok,,..\dataset-v2\artifacts\query--e56928a4e6a2c968.json,451a10cbda5683ea010b2177300a6304477247e6,2183349,68.4211,17291.0,2047125.0,2488.0,948.0,0.38102893890675243,5.6905,146.0,17.0411,24.0,1.0,1.0,1.0,3.0,1.0,58.0,1.0,197.0,0.0,0.0,0.0,68.0,3.0,2.0,0.75,0.5,5.0,0.75,14.0,0.027331,1.0,175.0,66.0,204.0,4.0,11.0,194.0,17.636364,103.6667,70.337621,26.527331,81.993569,1.607717,0.008446,0.55975,1.0,1.0,14.217143,0.125,0.55975,0.419812,0.419812,0.5625,0.55975,0.85,0.945455,0.641379,0.91104,0.213281,0.55975,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.9,1.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,27.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,0.777778,0.888889,0.888889,1.0,0.277363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.963047,0.008446,0.036953,2023.6191,5395.0,281.0,394.0,66.0,12130.8859,0.0,0.1625,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.25,0.0,0.0,0.753805,0.822833,0.564179,0.721602,0.694883
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,63.1579,,кухни на заказ Краснодар,кухни на заказ,commercial,Краснодар,35,https://krasnodar.marya.ru/,krasnodar.marya.ru,8,0,,,homepage,ok,,..\dataset-v2\artifacts\query--726f0bdde9722b02.json,509dd9c86fb6c7f6b340f518643a705de5c95af7,619301,63.1579,17424.0,488446.0,2309.0,873.0,0.37808575140753575,6.4435,72.0,32.0694,44.0,1.0,2.0,0.0,3.0,1.0,62.0,1.0,164.0,0.0,0.0,0.0,88.0,3.0,3.0,0.75,0.5,4.0,0.75,17.0,0.038112,1.0,397.0,16.0,345.0,4.0,5.0,29.0,5.8,52.4773,171.935903,6.929407,149.415331,1.732352,0.035672,0.449543,1.0,1.0,5.816121,0.068182,0.449543,0.337157,0.337157,0.5625,0.449543,0.85,0.872727,0.868966,0.729609,0.169966,0.449543,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.95,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,0.888889,0.888889,0.925926,1.0,0.504356,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4625,1.0,0.964,1.0,0.843934,0.035672,0.156066,498.4199,2938.0,65.0,4.0,16.0,12789.9167,0.363145,0.434859,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.25,0.0,0.0,0.735982,0.809909,0.512342,0.70079,0.656973
