query,category,intent,city,region_code,url,domain,rank,serp_page,title,snippet,page_type,fetch_status,fetch_error,target_score,text_length_chars,html_length_chars,word_count,unique_word_count,unique_word_ratio,avg_word_length,sentence_count,avg_sentence_length,paragraph_count,h1_count,h2_count,h3_count,heading_count,title_present,title_length,meta_description_present,meta_description_length,query_in_title,query_in_text,exact_query_count,query_term_count,title_query_term_count,meta_query_term_count,title_keyword_coverage_ratio,meta_keyword_coverage_ratio,query_terms_in_headings,heading_query_coverage_ratio,first_200_words_query_term_count,query_density,keyword_coverage_ratio,link_count,image_count,list_item_count,strong_tag_count,form_count,input_count,inputs_per_form_ratio,avg_paragraph_length,link_density_per_1000_words,image_density_per_1000_words,list_density_per_1000_words,strong_density_per_1000_words,text_to_html_ratio,semantic_similarity,early_query_coverage_ratio,conversion_signal_score,content_link_ratio,heading_paragraph_balance,query_semantic_alignment,title_semantic_alignment,heading_semantic_alignment,title_heading_keyword_alignment,content_depth_semantic_score,query_prominence_score,title_length_quality,meta_length_quality,keyword_balance_score,semantic_content_richness,cta_semantic_score
шкафы-купе Казань,шкафы-купе,commercial,Казань,43,https://kazanshkafkupe.ru/,kazanshkafkupe.ru,5,0,,,homepage,ok,,55.5556,5581.0,180262.0,824.0,356.0,0.4320388349514563,5.6262,38.0,21.6842,52.0,1.0,5.0,14.0,20.0,1.0,69.0,1.0,145.0,0.0,0.0,0.0,98.0,2.0,4.0,0.666667,0.666667,22.0,0.666667,18.0,0.118932,1.0,41.0,61.0,30.0,6.0,2.0,84.0,42.0,15.8462,49.757282,74.029126,36.407767,7.281553,0.03096,0.372413,1.0,1.0,20.097561,0.384615,0.372413,0.248275,0.248275,0.444444,0.204579,0.8,0.745455,1.0,0.0,0.073655,0.372413
шкафы-купе Казань,шкафы-купе,commercial,Казань,43,https://tempstyle.ru/,tempstyle.ru,7,0,,,homepage,ok,,33.3333,10317.0,511373.0,1452.0,665.0,0.45798898071625344,5.9511,58.0,25.0345,29.0,1.0,109.0,4.0,114.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,55.0,2.0,0.0,0.666667,0.0,4.0,0.666667,2.0,0.037879,1.0,290.0,165.0,144.0,16.0,1.0,12.0,12.0,50.069,199.724518,113.636364,99.173554,11.019284,0.020175,0.249506,0.666667,1.0,5.006897,3.931034,0.249506,0.166337,0.166337,0.444444,0.241522,0.716667,0.563636,0.0,0.737374,0.092179,0.249506
шкафы-купе Казань,шкафы-купе,commercial,Казань,43,https://mebeldan.ru/catalog/shkafy-kupe/,mebeldan.ru,8,0,,,product,ok,,22.2222,13340.0,126314.0,1915.0,996.0,0.5201044386422976,5.7661,168.0,11.3988,21.0,1.0,2.0,19.0,22.0,1.0,86.0,1.0,161.0,0.0,0.0,0.0,60.0,3.0,2.0,0.666667,0.333333,4.0,0.666667,26.0,0.031332,1.0,139.0,59.0,100.0,0.0,7.0,112.0,16.0,91.1905,72.584856,30.809399,52.219321,0.0,0.10561,0.444708,1.0,1.0,13.776978,1.047619,0.444708,0.296472,0.296472,0.444444,0.444708,0.8,0.436364,0.889655,0.955614,0.231295,0.444708
шкафы-купе Казань,шкафы-купе,commercial,Казань,43,https://armadiomebel.ru/,armadiomebel.ru,9,0,,,homepage,ok,,11.1111,4861.0,185978.0,677.0,361.0,0.5332348596750369,5.9601,38.0,17.8158,1.0,0.0,0.0,0.0,0.0,1.0,65.0,1.0,165.0,0.0,0.0,0.0,22.0,1.0,2.0,0.333333,0.666667,0.0,0.0,14.0,0.032496,1.0,58.0,10.0,88.0,17.0,3.0,25.0,8.333333,677.0,85.672083,14.771049,129.985229,25.110783,0.026138,0.410564,1.0,1.0,11.672414,0.0,0.410564,0.136855,0.0,0.0,0.185301,0.516667,0.818182,0.862069,0.91679,0.082341,0.410564
шкафы-купе Казань,шкафы-купе,commercial,Казань,43,https://kazan.jsprav.ru/proizvodstvo-i-prodazha-shkafov-kupe/,kazan.jsprav.ru,10,0,,,content,ok,,0.0,7261.0,231552.0,1078.0,422.0,0.3914656771799629,5.4054,104.0,10.3654,1.0,1.0,0.0,0.0,1.0,1.0,87.0,1.0,165.0,0.0,0.0,0.0,76.0,2.0,2.0,0.666667,0.666667,2.0,0.666667,11.0,0.070501,1.0,168.0,4.0,80.0,0.0,1.0,1.0,1.0,1078.0,155.844156,3.710575,74.211503,0.0,0.031358,0.253055,1.0,1.0,6.416667,1.0,0.253055,0.168703,0.168703,0.444444,0.181862,0.8,0.418182,0.862069,0.0,0.059327,0.253055
шкафы-купе Краснодар,шкафы-купе,commercial,Краснодар,35,https://www.avito.ru/krasnodar/mebel_i_interer/shkafy_komodyi_stellazhi-ASgBAgICAURaqAI?q=шкаф+купе,avito.ru,1,0,,,content,ok,,100.0,947.0,32650.0,133.0,90.0,0.6766917293233082,5.8421,12.0,11.0833,11.0,0.0,1.0,0.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,12.0909,7.518797,7.518797,0.0,7.518797,0.029005,0.009425,0.0,0.75,133.0,0.090909,0.0,0.0,0.0,0.0,0.000836,0.0,0.563636,0.0,0.0,0.000471,0.007069
шкафы-купе Краснодар,шкафы-купе,commercial,Краснодар,35,https://bigmebel-krasnodar.ru/shkafy-kupe/,bigmebel-krasnodar.ru,3,0,,,content,ok,,77.7778,56781.0,2780284.0,8530.0,2336.0,0.2738569753810082,5.5086,372.0,22.9301,146.0,1.0,0.0,1.0,2.0,1.0,73.0,1.0,191.0,0.0,0.0,0.0,174.0,2.0,4.0,0.666667,0.666667,3.0,0.666667,9.0,0.020399,1.0,475.0,734.0,290.0,112.0,8.0,269.0,33.625,58.4247,55.685815,86.049238,33.997655,13.130129,0.020423,0.238287,1.0,1.0,17.957895,0.013699,0.238287,0.158858,0.158858,0.444444,0.238287,0.8,0.672727,0.682759,0.679953,0.065257,0.238287
шкафы-купе Краснодар,шкафы-купе,commercial,Краснодар,35,https://4nozhki.ru/tovari/shkafi-kupe/krasnodar/,4nozhki.ru,4,0,,,content,ok,,66.6667,32.0,15177.0,4.0,4.0,1.0,6.75,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,250.0,0.0,0.0,0.002108,0.357217,0.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0,0.000953,0.0,0.0,0.0,0.0,0.000794,0.089304
шкафы-купе Краснодар,шкафы-купе,commercial,Краснодар,35,https://mebelpik.ru/shop/shkafy-kupe/,mebelpik.ru,5,0,,,product,ok,,55.5556,15786.0,551698.0,2350.0,526.0,0.22382978723404257,5.5855,67.0,35.0746,18.0,1.0,0.0,28.0,29.0,1.0,76.0,1.0,136.0,0.0,0.0,0.0,107.0,1.0,2.0,0.333333,0.666667,26.0,0.666667,4.0,0.045532,1.0,625.0,54.0,530.0,67.0,8.0,44.0,5.5,130.5556,265.957447,22.978723,225.531915,28.510638,0.028613,0.321169,1.0,1.0,3.76,1.611111,0.321169,0.107056,0.214113,0.222222,0.321169,0.683333,0.618182,0.937931,0.48227,0.071887,0.321169
шкафы-купе Краснодар,шкафы-купе,commercial,Краснодар,35,https://buzz-mebel.ru/,buzz-mebel.ru,6,0,,,homepage,ok,,44.4444,11139.0,236820.0,1620.0,633.0,0.3907407407407407,5.663,100.0,16.2,22.0,1.0,11.0,4.0,16.0,1.0,63.0,1.0,172.0,0.0,0.0,0.0,23.0,0.0,3.0,0.0,0.666667,0.0,0.0,12.0,0.014198,1.0,187.0,54.0,112.0,18.0,11.0,49.0,4.454545,73.6364,115.432099,33.333333,69.135802,11.111111,0.047036,0.272516,1.0,1.0,8.663102,0.727273,0.272516,0.0,0.0,0.0,0.272516,0.4,0.854545,0.813793,0.473251,0.095835,0.272516
шкафы-купе Краснодар,шкафы-купе,commercial,Краснодар,35,https://shkaf-krasnodar.ru/,shkaf-krasnodar.ru,7,0,,,homepage,ok,,33.3333,7316.0,94329.0,1165.0,507.0,0.4351931330472103,5.0678,65.0,17.9231,158.0,1.0,0.0,0.0,1.0,1.0,77.0,1.0,118.0,0.0,0.0,0.0,16.0,1.0,0.0,0.333333,0.0,0.0,0.0,8.0,0.013734,1.0,221.0,109.0,186.0,2.0,1.0,22.0,22.0,7.3734,189.699571,93.562232,159.656652,1.716738,0.077558,0.440822,1.0,1.0,5.271493,0.006329,0.440822,0.146941,0.0,0.0,0.342372,0.516667,0.6,0.813793,0.457797,0.124165,0.440822
шкафы-купе Краснодар,шкафы-купе,commercial,Краснодар,35,https://krasnodar-matrassia.ru/catalog/shkafy-kupe,krasnodar-matrassia.ru,8,0,,,product,ok,,22.2222,16502.0,274782.0,2615.0,671.0,0.25659655831739964,5.1304,54.0,48.4259,10.0,1.0,2.0,2.0,5.0,1.0,55.0,1.0,262.0,0.0,0.0,0.0,211.0,1.0,2.0,0.333333,0.666667,2.0,0.666667,2.0,0.080688,1.0,717.0,30.0,701.0,6.0,27.0,164.0,6.074074,261.5,274.18738,11.472275,268.068834,2.294455,0.060055,0.492067,0.666667,1.0,3.647141,0.5,0.492067,0.164022,0.328045,0.222222,0.492067,0.6,1.0,0.193103,0.0,0.126263,0.492067
шкафы-купе Краснодар,шкафы-купе,commercial,Краснодар,35,https://shkafkupe-krd.ru/,shkafkupe-krd.ru,9,0,,,homepage,ok,,11.1111,15262.0,220496.0,2108.0,1050.0,0.4981024667931689,5.9203,153.0,13.7778,106.0,1.0,8.0,21.0,30.0,1.0,69.0,1.0,174.0,0.0,0.0,0.0,47.0,2.0,1.0,0.666667,0.333333,2.0,0.666667,7.0,0.022296,1.0,616.0,188.0,79.0,121.0,0.0,0.0,0.0,19.8868,292.220114,89.184061,37.476281,57.40038,0.069217,0.215569,1.0,0.5,3.422078,0.283019,0.215569,0.143713,0.143713,0.444444,0.215569,0.8,0.745455,0.8,0.743201,0.107375,0.107785
шкафы-купе Краснодар,шкафы-купе,commercial,Краснодар,35,https://kalenich-home.ru/shkafy_kupe/,kalenich-home.ru,10,0,,,content,ok,,0.0,15131.0,745404.0,2263.0,708.0,0.31285903667697745,5.4414,46.0,49.1957,30.0,1.0,6.0,2.0,9.0,1.0,72.0,1.0,184.0,0.0,0.0,0.0,116.0,2.0,2.0,0.666667,0.666667,13.0,0.666667,3.0,0.051259,0.666667,276.0,68.0,254.0,4.0,3.0,59.0,19.666667,75.4333,121.961997,30.048608,112.240389,1.767565,0.020299,0.189479,1.0,1.0,8.199275,0.3,0.126319,0.126319,0.126319,0.444444,0.189479,0.75,0.690909,0.731034,0.194236,0.05928,0.189479
шкафы-купе Самара,шкафы-купе,commercial,Самара,51,https://www.avito.ru/samara?q=шкаф+купе,avito.ru,2,0,,,content,ok,,88.8889,947.0,32654.0,133.0,90.0,0.6766917293233082,5.8421,12.0,11.0833,11.0,0.0,1.0,0.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,12.0909,7.518797,7.518797,0.0,7.518797,0.029001,0.046514,0.0,0.75,133.0,0.090909,0.0,0.0,0.0,0.0,0.004124,0.0,0.563636,0.0,0.0,0.002326,0.034885
шкафы-купе Самара,шкафы-купе,commercial,Самара,51,https://sam-mebel.ru/,sam-mebel.ru,3,0,,,homepage,ok,,77.7778,30303.0,807000.0,4344.0,763.0,0.17564456721915286,5.788,254.0,17.1024,66.0,1.0,3.0,0.0,4.0,1.0,51.0,1.0,200.0,0.0,0.0,0.0,170.0,2.0,5.0,0.666667,0.666667,8.0,0.666667,13.0,0.039134,1.0,88.0,63.0,0.0,22.0,31.0,124.0,4.0,65.8182,20.257827,14.502762,0.0,5.064457,0.03755,0.512098,1.0,0.75,49.363636,0.060606,0.512098,0.341399,0.341399,0.444444,0.512098,0.8,0.927273,0.62069,0.695519,0.089947,0.384074
шкафы-купе Самара,шкафы-купе,commercial,Самара,51,https://samara.nonton.ru/mebel/shkafy/shkafy-kupe/,samara.nonton.ru,4,0,,,content,ok,,66.6667,26942.0,2504131.0,4361.0,721.0,0.1653290529695024,5.0392,56.0,77.875,5.0,1.0,0.0,0.0,1.0,1.0,50.0,1.0,185.0,0.0,0.0,0.0,742.0,2.0,1.0,0.666667,0.333333,2.0,0.666667,17.0,0.170144,1.0,1208.0,226.0,186.0,7.0,4.0,154.0,38.5,872.2,277.000688,51.822976,42.650768,1.605136,0.010759,0.42619,1.0,1.0,3.610099,0.2,0.42619,0.284127,0.284127,0.444444,0.42619,0.8,0.909091,0.724138,0.0,0.070462,0.42619
шкафы-купе Самара,шкафы-купе,commercial,Самара,51,https://yandex.ru/maps/51/samara/category/closets/184107887/,yandex.ru,5,0,,,category,ok,,55.5556,1445.0,1157786.0,232.0,124.0,0.5344827586206896,5.069,12.0,19.3333,1.0,1.0,0.0,0.0,1.0,1.0,74.0,1.0,171.0,0.0,0.0,0.0,11.0,4.0,2.0,0.666667,0.666667,2.0,0.666667,11.0,0.047414,1.0,43.0,24.0,7.0,0.0,1.0,1.0,1.0,232.0,185.344828,103.448276,30.172414,0.0,0.001248,0.554544,1.0,1.0,5.395349,1.0,0.554544,0.369696,0.369696,0.444444,0.085769,0.8,0.654545,0.82069,0.41954,0.038202,0.554544
шкафы-купе Самара,шкафы-купе,commercial,Самара,51,https://mebeldom63.ru/cat/shkafyi/shkafy-kupe/,mebeldom63.ru,6,0,,,content,ok,,44.4444,9511.0,170552.0,1490.0,495.0,0.33221476510067116,5.0826,158.0,9.4304,65.0,1.0,42.0,3.0,46.0,1.0,49.0,1.0,151.0,0.0,0.0,0.0,62.0,1.0,1.0,0.333333,0.333333,43.0,0.666667,13.0,0.041611,1.0,181.0,47.0,92.0,2.0,2.0,20.0,10.0,22.9231,121.47651,31.543624,61.744966,1.342282,0.055766,0.519774,1.0,1.0,8.232044,0.707692,0.519774,0.173258,0.346516,0.222222,0.516309,0.683333,0.890909,0.958621,0.612975,0.142938,0.519774
шкафы-купе Самара,шкафы-купе,commercial,Самара,51,https://bigmebel-samara.ru/shkafy-kupe/,bigmebel-samara.ru,7,0,,,content,ok,,33.3333,56605.0,2774809.0,8519.0,2332.0,0.2737410494189459,5.496,371.0,22.9623,146.0,1.0,0.0,1.0,2.0,1.0,69.0,1.0,187.0,0.0,0.0,0.0,173.0,2.0,4.0,0.666667,0.666667,3.0,0.666667,9.0,0.020308,1.0,475.0,736.0,290.0,112.0,8.0,269.0,33.625,58.3493,55.757718,86.395117,34.041554,13.147083,0.0204,0.543181,1.0,1.0,17.934737,0.013699,0.543181,0.362121,0.362121,0.444444,0.543181,0.8,0.745455,0.710345,0.676918,0.148691,0.543181
шкафы-купе Самара,шкафы-купе,commercial,Самара,51,https://fabrikasamara.ru/shkafy-kupe,fabrikasamara.ru,9,0,,,content,ok,,11.1111,4303.0,144324.0,585.0,359.0,0.6136752136752137,6.1299,38.0,15.3947,32.0,1.0,1.0,0.0,2.0,1.0,55.0,1.0,248.0,0.0,0.0,0.0,36.0,2.0,2.0,0.666667,0.666667,3.0,0.666667,11.0,0.061538,1.0,53.0,36.0,72.0,4.0,1.0,4.0,4.0,18.2812,90.598291,61.538462,123.076923,6.837607,0.029815,0.484816,1.0,1.0,11.037736,0.0625,0.484816,0.323211,0.323211,0.444444,0.189078,0.8,1.0,0.289655,0.0,0.096694,0.484816
шкафы-купе Самара,шкафы-купе,commercial,Самара,51,https://www.e-1.ru/,e-1.ru,10,0,,,homepage,ok,,0.0,7882.0,307332.0,1217.0,582.0,0.4782251437962202,5.1668,75.0,16.2267,15.0,1.0,5.0,13.0,19.0,1.0,73.0,1.0,183.0,0.0,0.0,0.0,19.0,2.0,1.0,0.666667,0.333333,3.0,0.666667,5.0,0.015612,1.0,175.0,106.0,20.0,0.0,1.0,4.0,4.0,81.1333,143.79622,87.099425,16.433854,0.0,0.025647,0.306999,1.0,1.0,6.954286,1.266667,0.306999,0.204666,0.204666,0.444444,0.249079,0.8,0.672727,0.737931,0.520405,0.099263,0.306999
шкафы-купе Нижний Новгород,шкафы-купе,commercial,Нижний Новгород,47,https://shkaf-nnov.ru/,shkaf-nnov.ru,1,0,,,homepage,ok,,100.0,5961.0,57493.0,841.0,476.0,0.5659928656361475,5.7907,70.0,12.0143,25.0,1.0,3.0,0.0,3.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,1.0,0.0,2.0,0.5,5.0,0.033294,1.0,81.0,26.0,44.0,5.0,1.0,7.0,7.0,33.64,96.313912,30.915577,52.318668,5.945303,0.103682,0.19552,1.0,1.0,10.382716,0.12,0.19552,0.19552,0.09776,0.5,0.109622,0.875,0.672727,0.0,0.89021,0.051704,0.19552
шкафы-купе Нижний Новгород,шкафы-купе,commercial,Нижний Новгород,47,https://kupe52.ru/,kupe52.ru,2,0,,,homepage,ok,,88.8889,3968.0,29849.0,561.0,308.0,0.5490196078431373,5.8859,34.0,16.5,25.0,1.0,0.0,1.0,2.0,1.0,99.0,1.0,174.0,0.0,0.0,0.0,52.0,2.0,1.0,0.5,0.25,2.0,0.5,25.0,0.092692,1.0,73.0,22.0,0.0,16.0,0.0,0.0,0.0,22.44,130.124777,39.215686,0.0,28.520499,0.132936,0.498641,1.0,0.25,7.684932,0.08,0.498641,0.249321,0.249321,0.25,0.186492,0.7,0.2,0.8,0.0,0.085323,0.12466
шкафы-купе Нижний Новгород,шкафы-купе,commercial,Нижний Новгород,47,https://mastershkaf-nn.ru/,mastershkaf-nn.ru,3,0,,,homepage,ok,,77.7778,15464.0,313887.0,2252.0,988.0,0.43872113676731794,5.4605,193.0,11.6684,50.0,1.0,7.0,15.0,23.0,1.0,70.0,1.0,191.0,0.0,0.0,0.0,41.0,1.0,0.0,0.25,0.0,1.0,0.25,9.0,0.018206,1.0,287.0,211.0,98.0,86.0,0.0,0.0,0.0,45.04,127.442274,93.694494,43.516874,38.188277,0.049266,0.319672,1.0,0.5,7.84669,0.46,0.319672,0.079918,0.079918,0.0625,0.319672,0.55,0.727273,0.682759,0.606868,0.140247,0.159836
шкафы-купе Нижний Новгород,шкафы-купе,commercial,Нижний Новгород,47,https://mprofnn.ru/,mprofnn.ru,4,0,,,homepage,ok,,66.6667,1133.0,20827.0,178.0,103.0,0.5786516853932584,5.1742,10.0,17.8,11.0,1.0,1.0,2.0,4.0,1.0,29.0,1.0,27.0,0.0,0.0,0.0,36.0,2.0,2.0,0.5,0.5,4.0,0.5,36.0,0.202247,1.0,29.0,9.0,14.0,3.0,0.0,0.0,0.0,16.1818,162.921348,50.561798,78.651685,16.853933,0.054401,0.278066,1.0,0.5,6.137931,0.363636,0.278066,0.139033,0.139033,0.25,0.032997,0.7,0.527273,0.186207,0.0,0.015912,0.139033
шкафы-купе Нижний Новгород,шкафы-купе,commercial,Нижний Новгород,47,https://nizhnij-novgorod.jsprav.ru/proizvodstvo-i-prodazha-shkafov-kupe/,nizhnij-novgorod.jsprav.ru,6,0,,,content,ok,,44.4444,8538.0,251126.0,1241.0,431.0,0.34730056406124094,5.5745,113.0,10.9823,1.0,1.0,0.0,0.0,1.0,1.0,97.0,1.0,175.0,0.0,0.0,0.0,107.0,2.0,2.0,0.5,0.5,2.0,0.5,18.0,0.086221,1.0,168.0,4.0,80.0,0.0,1.0,1.0,1.0,1241.0,135.374698,3.223207,64.464142,0.0,0.033999,0.268025,1.0,1.0,7.386905,1.0,0.268025,0.134013,0.134013,0.25,0.221746,0.7,0.236364,0.793103,0.0,0.064177,0.268025
шкафы-купе Нижний Новгород,шкафы-купе,commercial,Нижний Новгород,47,https://nn.stolplit.ru/internet-magazin/katalog-mebeli/80-shkafy-kupe/,nn.stolplit.ru,7,0,,,content,ok,,33.3333,10692.0,2028432.0,1902.0,570.0,0.2996845425867508,4.3812,83.0,22.9157,13.0,1.0,1.0,0.0,2.0,1.0,81.0,1.0,210.0,0.0,0.0,0.0,65.0,4.0,4.0,0.5,0.5,3.0,0.5,19.0,0.034175,1.0,282.0,428.0,91.0,24.0,3.0,121.0,40.333333,146.3077,148.264984,225.026288,47.844374,12.618297,0.005271,0.43117,1.0,1.0,6.744681,0.153846,0.43117,0.215585,0.215585,0.25,0.43117,0.7,0.527273,0.551724,0.860848,0.129215,0.43117
шкафы-купе Нижний Новгород,шкафы-купе,commercial,Нижний Новгород,47,https://nizhnovgorod.aristo.ru/,nizhnovgorod.aristo.ru,8,0,,,homepage,ok,,22.2222,20057.0,1265673.0,2736.0,755.0,0.27595029239766083,6.1407,113.0,24.2124,21.0,3.0,6.0,16.0,25.0,1.0,102.0,1.0,217.0,0.0,0.0,0.0,69.0,5.0,2.0,1.0,0.5,2.0,0.5,19.0,0.025219,1.0,515.0,43.0,16.0,3.0,7.0,36.0,5.142857,130.2857,188.230994,15.716374,5.847953,1.096491,0.015847,0.464212,1.0,1.0,5.312621,1.190476,0.464212,0.464212,0.232106,0.5,0.464212,0.875,0.145455,0.503448,0.840643,0.128099,0.464212
шкафы-купе Нижний Новгород,шкафы-купе,commercial,Нижний Новгород,47,https://nizhniy-novgorod.marya.ru/catalog/shkafi/kupe/,nizhniy-novgorod.marya.ru,9,0,,,product,ok,,11.1111,25647.0,815941.0,3523.0,1082.0,0.30712460970763555,6.1655,132.0,26.6894,136.0,1.0,4.0,0.0,5.0,1.0,97.0,1.0,192.0,0.0,0.0,0.0,75.0,3.0,2.0,0.5,0.5,7.0,1.0,4.0,0.021289,1.0,395.0,2.0,458.0,5.0,6.0,49.0,8.166667,25.9044,112.120352,0.567698,130.002838,1.419245,0.031432,0.446005,1.0,1.0,8.918987,0.036765,0.446005,0.223002,0.446005,0.5,0.446005,0.825,0.236364,0.675862,0.709622,0.136979,0.446005
шкафы-купе Нижний Новгород,шкафы-купе,commercial,Нижний Новгород,47,https://vk.com/wall-161849953_881,vk.com,10,0,,,content,ok,,0.0,1261.0,489713.0,179.0,139.0,0.776536312849162,5.7933,7.0,25.5714,1.0,0.0,0.0,0.0,0.0,1.0,107.0,1.0,68.0,0.0,0.0,0.0,13.0,4.0,1.0,1.0,0.25,0.0,0.0,13.0,0.072626,1.0,22.0,18.0,11.0,99.0,0.0,1.0,0.0,179.0,122.905028,100.558659,61.452514,553.072626,0.002575,0.488961,1.0,0.75,8.136364,0.0,0.488961,0.488961,0.0,0.0,0.058349,0.75,0.054545,0.468966,0.0,0.037759,0.366721
ремонт квартир Москва,ремонт квартир,commercial,Москва,213,https://www.remontprofi.ru/remont-kvartir-pod-klyuch/,remontprofi.ru,1,0,,,content,ok,,100.0,20052.0,200058.0,2795.0,1180.0,0.4221824686940966,5.9925,214.0,13.0607,61.0,1.0,7.0,10.0,18.0,1.0,78.0,1.0,199.0,0.0,0.0,0.0,63.0,2.0,2.0,0.666667,0.666667,8.0,0.666667,12.0,0.02254,1.0,404.0,124.0,224.0,10.0,5.0,39.0,7.8,45.8197,144.543828,44.364937,80.143113,3.577818,0.100231,0.593146,1.0,1.0,6.918317,0.295082,0.593146,0.395431,0.395431,0.444444,0.593146,0.8,0.581818,0.627586,0.751342,0.250416,0.593146
ремонт квартир Москва,ремонт квартир,commercial,Москва,213,https://www.avito.ru/moskva/predlozheniya_uslug?q=ремонт+квартир,avito.ru,2,0,,,content,ok,,88.8889,946.0,32649.0,133.0,90.0,0.6766917293233082,5.8346,12.0,11.0833,11.0,0.0,1.0,0.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,12.0909,7.518797,7.518797,0.0,7.518797,0.028975,0.117424,0.0,0.75,133.0,0.090909,0.0,0.0,0.0,0.0,0.010412,0.0,0.563636,0.0,0.0,0.005871,0.088068
ремонт квартир Москва,ремонт квартир,commercial,Москва,213,https://proff-remont.ru/,proff-remont.ru,3,0,,,homepage,ok,,77.7778,44130.0,729308.0,6138.0,1895.0,0.308732486151841,5.8876,471.0,13.0318,34.0,1.0,17.0,13.0,31.0,1.0,72.0,1.0,211.0,0.0,0.0,0.0,114.0,2.0,1.0,0.666667,0.333333,17.0,0.666667,35.0,0.018573,1.0,288.0,114.0,126.0,1.0,6.0,57.0,9.5,180.5294,46.920821,18.572825,20.527859,0.16292,0.060509,0.788745,1.0,1.0,21.3125,0.911765,0.788745,0.52583,0.52583,0.444444,0.788745,0.8,0.690909,0.544828,0.619094,0.243511,0.788745
ремонт квартир Москва,ремонт квартир,commercial,Москва,213,https://art-remont.ru/services/remont-kvartir-pod-klyuch,art-remont.ru,4,0,,,category,ok,,66.6667,10385.0,96199.0,1511.0,706.0,0.4672402382528127,5.7002,102.0,14.8137,37.0,1.0,4.0,7.0,12.0,1.0,51.0,1.0,267.0,0.0,0.0,0.0,69.0,2.0,2.0,0.666667,0.666667,9.0,0.666667,32.0,0.045665,1.0,119.0,89.0,83.0,0.0,7.0,65.0,9.285714,40.8378,78.755791,58.90139,54.93051,0.0,0.107953,0.792342,1.0,1.0,12.697479,0.324324,0.792342,0.528228,0.528228,0.444444,0.792342,0.8,0.927273,0.158621,0.477829,0.310774,0.792342
ремонт квартир Москва,ремонт квартир,commercial,Москва,213,https://mastera-remonta.com/,mastera-remonta.com,5,0,,,homepage,ok,,55.5556,27629.0,910410.0,3799.0,1293.0,0.3403527244011582,6.1427,150.0,25.3267,136.0,1.0,12.0,0.0,13.0,1.0,52.0,1.0,166.0,0.0,0.0,0.0,68.0,2.0,3.0,0.666667,0.666667,4.0,0.666667,15.0,0.017899,1.0,462.0,219.0,445.0,83.0,22.0,233.0,10.590909,27.9338,121.61095,57.646749,117.136088,21.847855,0.030348,0.678681,1.0,1.0,8.222944,0.095588,0.678681,0.452454,0.452454,0.444444,0.678681,0.8,0.945455,0.855172,0.596648,0.230991,0.678681
ремонт квартир Москва,ремонт квартир,commercial,Москва,213,https://larsson.pro/,larsson.pro,6,0,,,homepage,ok,,44.4444,134258.0,1588316.0,18952.0,3861.0,0.20372520050654286,5.9142,1062.0,17.8456,1105.0,1.0,58.0,428.0,484.0,1.0,40.0,1.0,145.0,0.0,0.0,0.0,183.0,3.0,2.0,1.0,0.666667,14.0,0.666667,43.0,0.009656,1.0,836.0,1141.0,468.0,15.0,49.0,407.0,8.306122,17.1511,44.111439,60.204728,24.693964,0.791473,0.084529,0.542841,1.0,1.0,22.669856,0.438009,0.542841,0.542841,0.361894,0.666667,0.542841,0.916667,0.727273,1.0,0.321866,0.11059,0.542841
ремонт квартир Москва,ремонт квартир,commercial,Москва,213,https://uslugi.yandex.ru/213-moscow/category?text=ремонт+квартир,uslugi.yandex.ru,7,0,,,category,ok,,33.3333,18341.0,3523870.0,2536.0,953.0,0.375788643533123,6.0252,199.0,12.7437,1.0,1.0,0.0,6.0,7.0,1.0,80.0,1.0,133.0,0.0,0.0,0.0,87.0,2.0,2.0,0.666667,0.666667,3.0,0.666667,7.0,0.034306,1.0,131.0,17.0,6.0,0.0,0.0,2.0,0.0,2536.0,51.656151,6.70347,2.365931,0.0,0.005205,0.757767,1.0,0.75,19.358779,7.0,0.757767,0.505178,0.505178,0.444444,0.757767,0.8,0.545455,0.917241,0.856467,0.28476,0.568325
